creator,version,ns1:name,ns1:desc,lat,lon,ns1:ele,ns1:time
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.247039,127.0799666,108.9791601,2019-04-08T23:51:36.867Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2469414,127.0799476,114.2601354,2019-04-08T23:51:49.280Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24685039,127.0799307,117.159403,2019-04-08T23:51:56.306Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2467564,127.0799355,115.1613644,2019-04-08T23:52:03.316Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24667533,127.0799918,114.602871,2019-04-08T23:52:12.321Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24667787,127.0801069,113.905781,2019-04-08T23:52:22.325Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24668917,127.0802347,113.3887053,2019-04-08T23:52:30.320Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24667766,127.0803601,112.9870892,2019-04-08T23:52:36.292Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24668053,127.0804793,112.4620876,2019-04-08T23:52:44.331Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24671635,127.0805959,111.8328319,2019-04-08T23:52:54.336Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24672197,127.0807153,111.0089343,2019-04-08T23:53:05.344Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666319,127.0811703,109.5037032,2019-04-09T00:01:50.255Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24634174,127.0796434,113.4292719,2019-04-09T00:05:26.242Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24643241,127.0803087,113.8816128,2019-04-09T00:26:19.258Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24678055,127.0809419,118.1959246,2019-04-09T00:28:29.254Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24669797,127.0807773,118.1484429,2019-04-09T00:55:54.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2465521,127.0804605,118.4221656,2019-04-09T00:58:16.257Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24688693,127.080478,131.5904879,2019-04-09T01:00:20.248Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24698703,127.0807045,131.0169,2019-04-09T01:09:33.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24661239,127.0806392,128.3169095,2019-04-09T01:11:16.239Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24635065,127.0806126,137.2602107,2019-04-09T01:14:05.266Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24614336,127.0801245,137.3366669,2019-04-09T01:31:11.308Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24663967,127.0805325,137.0399959,2019-04-09T01:32:30.243Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666926,127.080668,136.9458826,2019-04-09T01:32:35.239Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666526,127.080824,136.799076,2019-04-09T01:32:44.230Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24652474,127.0806688,135.928201,2019-04-09T01:33:00.272Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24644501,127.0805899,132.3185332,2019-04-09T01:33:05.313Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24637665,127.0806738,128.1445304,2019-04-09T01:33:22.296Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2464277,127.0807918,128.3126241,2019-04-09T01:33:29.280Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24649455,127.0808704,128.4340339,2019-04-09T01:33:34.296Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24658007,127.0809087,128.3395138,2019-04-09T01:33:43.273Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24668011,127.0808777,126.6381363,2019-04-09T01:34:01.259Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24681151,127.0809238,126.1520489,2019-04-09T01:34:12.261Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24678661,127.0806314,124.7844467,2019-04-09T01:36:01.266Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24675395,127.0805231,124.5570609,2019-04-09T01:36:05.278Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24649682,127.0800982,122.5042755,2019-04-09T01:42:03.257Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24647711,127.0803635,120.3605239,2019-04-09T01:42:16.241Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24642457,127.0804609,123.3564711,2019-04-09T01:42:22.292Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24625997,127.0806971,131.8262311,2019-04-09T01:44:22.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24642455,127.0806026,131.40313,2019-04-09T01:44:30.264Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24651444,127.0806115,131.4023972,2019-04-09T01:44:33.275Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24660536,127.0805814,130.407898,2019-04-09T01:44:45.277Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24669868,127.0805654,124.2394822,2019-04-09T01:44:55.276Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24673952,127.0806736,120.9195566,2019-04-09T01:45:17.274Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24681809,127.0807383,119.8644528,2019-04-09T01:45:22.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666194,127.0805744,119.1611367,2019-04-09T01:45:38.294Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2465634,127.0805661,118.7367022,2019-04-09T01:45:54.277Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24656718,127.080339,121.7613762,2019-04-09T01:48:07.246Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24658723,127.0804794,125.4063549,2019-04-09T01:48:36.264Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24665215,127.0805654,125.8078658,2019-04-09T01:48:45.294Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24654989,127.0806055,126.6979937,2019-04-09T01:49:10.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24650826,127.0808405,128.2982855,2019-04-09T01:50:20.230Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24671666,127.0805813,129.4502475,2019-04-09T01:53:18.285Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24655459,127.0807212,128.8883437,2019-04-09T01:53:36.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24660723,127.0806224,129.9660029,2019-04-09T01:54:45.254Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666343,127.0807281,130.0960757,2019-04-09T01:55:03.284Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24666389,127.0806011,130.3234104,2019-04-09T01:55:15.256Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24658021,127.0806713,130.9591707,2019-04-09T01:55:33.244Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24676751,127.0806415,131.4695111,2019-04-09T01:56:34.247Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24688912,127.0807637,131.423721,2019-04-09T01:56:45.244Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24698006,127.080771,132.2081884,2019-04-09T01:56:49.257Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24707088,127.0807158,132.7967027,2019-04-09T01:56:59.241Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24700802,127.0806308,125.0252508,2019-04-09T01:58:17.258Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24691693,127.0805014,123.3420015,2019-04-09T01:59:08.251Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24674254,127.0806117,122.8432071,2019-04-09T01:59:21.281Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24682504,127.0806672,122.5305283,2019-04-09T01:59:35.267Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24681649,127.0804564,121.9840869,2019-04-09T02:00:25.246Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24673507,127.0805875,121.8577785,2019-04-09T02:00:51.262Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24665506,127.0806457,121.2956046,2019-04-09T02:01:00.264Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24662238,127.0804875,120.9622849,2019-04-09T02:02:13.245Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24680261,127.0805296,120.8636814,2019-04-09T02:02:22.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24689669,127.0805404,120.5433662,2019-04-09T02:02:26.277Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24682954,127.0804599,116.8494467,2019-04-09T02:02:53.265Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24675486,127.0803953,114.7253072,2019-04-09T02:03:05.256Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24683978,127.0804386,115.844396,2019-04-09T02:03:32.247Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2469264,127.0805206,115.6833639,2019-04-09T02:04:04.271Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24652257,127.0807094,105.7702226,2019-04-09T02:06:54.299Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24665765,127.0804933,100.9671555,2019-04-09T02:10:15.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24678636,127.0806924,103.0454911,2019-04-09T02:16:30.236Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24680352,127.0805379,105.9381059,2019-04-09T02:16:56.256Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24678633,127.0804166,106.744635,2019-04-09T02:17:03.247Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24674394,127.0803119,107.8622242,2019-04-09T02:17:20.281Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24660933,127.0803767,114.7534272,2019-04-09T02:19:45.283Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2457062,127.0802227,114.456555,2019-04-09T02:24:04.242Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24607447,127.0802243,122.3652202,2019-04-09T02:24:27.265Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24617636,127.0802399,124.8502986,2019-04-09T02:24:30.276Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24627312,127.0802909,133.2659461,2019-04-09T02:24:39.262Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2463604,127.0803326,137.5310323,2019-04-09T02:24:50.259Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24641639,127.080424,140.3262385,2019-04-09T02:25:01.268Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24649501,127.0804957,141.0407681,2019-04-09T02:25:15.266Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24645076,127.0806085,140.8395157,2019-04-09T02:25:40.252Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24653022,127.0805471,139.6978321,2019-04-09T02:25:53.274Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24639244,127.0806416,130.0667401,2019-04-09T02:28:15.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24648616,127.0804822,133.8240856,2019-04-09T02:28:55.252Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24631238,127.0806055,130.9233178,2019-04-09T02:30:04.242Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24641681,127.0805691,130.8158733,2019-04-09T02:30:07.258Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24648826,127.0804915,130.84357,2019-04-09T02:30:11.273Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24657911,127.0804859,124.9398468,2019-04-09T02:30:40.279Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24641465,127.0805872,123.4909609,2019-04-09T02:32:18.256Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24632043,127.0806732,123.2666344,2019-04-09T02:32:26.242Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24664411,127.0803568,134.1915953,2019-04-09T02:34:03.242Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.246624,127.0806012,135.6595748,2019-04-09T02:34:10.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24671328,127.0805532,135.8561785,2019-04-09T02:34:16.283Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24662083,127.0805927,135.7610597,2019-04-09T02:34:35.256Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24694558,127.0804804,136.295093,2019-04-09T02:36:55.288Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24710222,127.0806334,136.2372779,2019-04-09T02:37:01.272Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24718803,127.0807167,134.8774211,2019-04-09T02:37:16.267Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2472146,127.0805815,132.612046,2019-04-09T02:37:26.251Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24710202,127.0805926,130.552807,2019-04-09T02:37:39.267Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24724565,127.0805217,128.5233783,2019-04-09T02:38:05.243Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24708596,127.08066,126.8450564,2019-04-09T02:38:22.247Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24683151,127.0807509,122.7551488,2019-04-09T02:38:31.276Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24667386,127.080818,119.1190964,2019-04-09T02:38:38.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24638215,127.0809366,118.6815005,2019-04-09T02:41:17.257Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24649435,127.0807352,118.711545,2019-04-09T02:41:28.251Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24648757,127.0804169,122.7842587,2019-04-09T02:44:12.249Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24639765,127.0804639,123.3307632,2019-04-09T02:44:17.245Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24629877,127.0804756,126.5513894,2019-04-09T02:44:28.250Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24626712,127.0803524,127.4029581,2019-04-09T02:44:36.253Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24630881,127.0804563,129.2001888,2019-04-09T02:44:49.245Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24692482,127.0802616,137.185211,2019-04-09T02:45:42.311Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24683336,127.0802628,127.5495381,2019-04-09T02:45:56.307Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24664619,127.0803126,116.0016026,2019-04-09T02:46:22.280Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24649609,127.0802043,115.6751335,2019-04-09T02:47:16.292Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24626167,127.0798754,115.3967882,2019-04-09T02:49:00.298Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24645033,127.0798107,117.7232677,2019-04-09T02:49:09.334Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24655479,127.0798023,118.6310356,2019-04-09T02:49:14.319Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2466513,127.0798342,119.3921116,2019-04-09T02:49:21.328Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24639251,127.0777783,104.9166658,2019-04-09T02:49:28.480Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24631576,127.0776952,104.9029094,2019-04-09T02:49:32.470Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24623658,127.0776366,104.9012058,2019-04-09T02:49:37.463Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24614444,127.0776184,104.939314,2019-04-09T02:49:44.502Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2460509,127.0776204,104.9866214,2019-04-09T02:49:51.495Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2459536,127.0776236,105.0515848,2019-04-09T02:50:01.470Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24585511,127.077598,105.0974999,2019-04-09T02:50:12.519Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24575799,127.0775973,105.0976939,2019-04-09T02:50:21.493Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24566239,127.0775981,105.064625,2019-04-09T02:50:31.497Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24557176,127.0775767,104.9139545,2019-04-09T02:50:51.502Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24549862,127.0775104,104.8665627,2019-04-09T02:51:00.561Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24541462,127.0774659,104.791362,2019-04-09T02:51:13.473Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24535077,127.0773849,104.7281432,2019-04-09T02:51:22.489Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24534058,127.0772689,104.6743817,2019-04-09T02:51:29.509Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24533972,127.0771496,104.5655204,2019-04-09T02:51:38.524Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24529169,127.0770413,104.4568428,2019-04-09T02:51:46.543Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24521668,127.0769787,104.3568439,2019-04-09T02:51:53.537Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24513159,127.0769388,104.237676,2019-04-09T02:52:01.535Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24503368,127.0769109,104.1276731,2019-04-09T02:52:10.526Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24494314,127.0768977,104.0961932,2019-04-09T02:52:17.543Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24485001,127.0768788,104.1321375,2019-04-09T02:52:27.518Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24479229,127.076779,104.1805002,2019-04-09T02:52:38.489Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24465305,127.0766542,104.4920637,2019-04-09T02:55:02.505Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24448579,127.0765697,106.7101285,2019-04-09T02:57:04.481Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24440559,127.0766276,107.6118071,2019-04-09T02:57:17.487Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24434914,127.0767172,108.5048271,2019-04-09T02:57:26.472Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24429713,127.0768305,109.52663,2019-04-09T02:57:36.477Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24428129,127.0769514,111.1033305,2019-04-09T02:57:42.469Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24432505,127.0770531,115.2626535,2019-04-09T02:58:05.469Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24428348,127.0770625,116.4704639,2019-04-09T02:58:46.468Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24437122,127.0770907,117.3308064,2019-04-09T02:59:00.473Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24424825,127.0771105,121.0393495,2019-04-09T02:59:16.454Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24388912,127.0771952,120.7349669,2019-04-09T02:59:23.453Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24377278,127.0772343,120.5957456,2019-04-09T02:59:25.482Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24382867,127.0773861,120.1770381,2019-04-09T02:59:28.474Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24389013,127.0774739,118.4832341,2019-04-09T02:59:30.460Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24398861,127.0775816,116.6541833,2019-04-09T02:59:32.455Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24409217,127.0776689,116.3624573,2019-04-09T02:59:34.451Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24418766,127.0777209,116.0878765,2019-04-09T02:59:36.453Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24434917,127.0777849,114.9718951,2019-04-09T02:59:42.463Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24442988,127.0777303,109.1759612,2019-04-09T02:59:54.469Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24452287,127.0776982,104.318377,2019-04-09T03:00:03.485Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24461408,127.077701,98.41038646,2019-04-09T03:00:07.464Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24471062,127.0777266,85.12880316,2019-04-09T03:00:14.458Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24474831,127.0778333,80.80732061,2019-04-09T03:00:18.463Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24477882,127.0779464,78.12089903,2019-04-09T03:00:27.462Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24483656,127.0778458,75.26840542,2019-04-09T03:00:36.487Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.2448054,127.0777312,75.11855462,2019-04-09T03:00:42.495Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24472001,127.0776899,76.31342436,2019-04-09T03:00:47.480Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24462099,127.0776936,77.97634199,2019-04-09T03:00:53.476Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24459372,127.0775564,79.09135982,2019-04-09T03:01:18.473Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24462228,127.0774289,79.04707676,2019-04-09T03:01:21.482Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24462772,127.0772987,79.37866787,2019-04-09T03:01:26.487Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24453818,127.0772664,80.52430838,2019-04-09T03:01:43.499Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24449046,127.0771678,82.13184136,2019-04-09T03:01:57.477Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24455358,127.0770731,83.07328658,2019-04-09T03:02:07.489Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.244601,127.0769757,83.58728206,2019-04-09T03:02:25.483Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24462747,127.0768628,87.22953609,2019-04-09T03:02:59.482Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24467075,127.0767546,88.24579552,2019-04-09T03:03:07.481Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24469877,127.0765454,98.32373412,2019-04-09T03:04:02.455Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24472277,127.0764077,98.82776141,2019-04-09T03:04:05.486Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24476378,127.076285,103.0884641,2019-04-09T03:04:16.471Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24478817,127.0763986,115.7805876,2019-04-09T03:04:27.469Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24473787,127.0765149,117.6729393,2019-04-09T03:04:39.462Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24466691,127.0765877,118.1631696,2019-04-09T03:04:51.467Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24476317,127.076488,120.0194493,2019-04-09T03:05:05.478Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24481789,127.0763961,120.1375975,2019-04-09T03:05:09.471Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24477767,127.0765042,121.1434858,2019-04-09T03:05:27.452Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24475003,127.0763952,124.5040591,2019-04-09T03:05:43.453Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24466348,127.0764279,132.9960797,2019-04-09T03:06:40.452Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24460535,127.076518,133.2280555,2019-04-09T03:06:48.478Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24459559,127.0766315,132.6620617,2019-04-09T03:07:21.463Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24459697,127.076761,132.5479962,2019-04-09T03:07:27.461Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24457025,127.0766436,131.8576659,2019-04-09T03:07:52.463Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24455903,127.0767555,130.2349522,2019-04-09T03:08:13.469Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24451654,127.0768736,121.6061382,2019-04-09T03:09:34.483Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24454548,127.0767634,118.2240057,2019-04-09T03:11:02.508Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24460852,127.0766661,118.0928636,2019-04-09T03:11:06.475Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24454746,127.0767793,116.1431956,2019-04-09T03:11:41.473Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24451516,127.0768915,116.0678462,2019-04-09T03:11:47.499Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24447603,127.077003,116.1032241,2019-04-09T03:11:56.474Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24447821,127.0771162,116.258105,2019-04-09T03:12:03.519Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24453713,127.0772115,116.4342214,2019-04-09T03:12:15.481Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24458445,127.0773151,116.4222832,2019-04-09T03:12:20.504Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24456661,127.0774265,115.8380414,2019-04-09T03:12:27.482Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24460766,127.0773068,113.1015251,2019-04-09T03:12:44.470Z
MapMyRunGPXExporter,1.1,23.38km 하이킹,workout,37.24467444,127.0772207,111.6356418,2019-04-09T03:12:51.486Z
